open,high,low,close,volume,amount
18.213009,18.267431,18.14946,18.19358,642077.3,10066763.0
18.20013,18.256546,18.139202,18.189846,647991.0,10182408.0
18.202364,18.26872,18.159569,18.216488,544416.75,8242310.0
18.215862,18.262173,18.150229,18.194517,628112.56,9814927.0
18.20308,18.246943,18.13474,18.17273,647949.56,10257940.0
18.1714,18.22578,18.120031,18.16775,555848.3,8505791.0
18.205786,18.306692,18.097122,18.16648,817256.75,13460846.0
18.176746,18.228607,18.113369,18.159933,564116.25,8649164.0
18.173435,18.236692,18.131277,18.18462,558130.3,8549921.0
18.1902,18.2374,18.12919,18.17421,618883.0,9699608.0
18.180958,18.229944,18.12251,18.169424,626281.75,9804048.0
18.180304,18.222385,18.113535,18.153456,682852.6,10886428.0
18.16572,18.20542,18.091412,18.129765,722195.6,11624417.0
18.140873,18.20241,18.097612,18.150229,643932.2,10136694.0
18.159029,18.206686,18.102781,18.145348,670956.56,10661755.0
18.185526,18.241737,18.094847,18.122175,668061.1,10606330.0
18.143766,18.204266,18.097448,18.146633,630589.25,9900308.0
18.154366,18.193768,18.08235,18.118269,725013.1,11670789.0
18.131104,18.184212,18.071701,18.117823,742291.0,11964694.0
18.124687,18.186663,18.071947,18.127687,690838.0,11001795.0
18.138153,18.192986,18.084995,18.132927,656507.75,10323611.0
18.138073,18.183187,18.065664,18.109667,750513.25,12127881.0
18.119678,18.164745,18.043468,18.086628,819837.0,13446348.0
18.095161,18.153227,18.032736,18.084772,777827.7,12619496.0
18.093271,18.140316,18.016157,18.057827,869318.94,14385378.0
18.068096,18.12321,17.997824,18.04767,886350.75,14689577.0
18.065233,18.117105,17.97385,18.025183,1106389.8,18830456.0
18.036383,18.105312,17.960485,18.019157,1153876.2,19652646.0
18.024817,18.095142,17.950506,18.014492,1163349.1,19837608.0
18.021053,18.08165,17.938725,17.993616,1232233.0,21114190.0
17.998245,18.0492,17.89634,17.946247,1244045.1,21338246.0
17.996836,18.079279,17.927668,18.010433,1218939.8,20895682.0
18.01186,18.08893,17.938198,18.012796,954196.9,15903326.0
18.023634,18.089413,17.943008,18.000254,1077531.1,18231056.0
